Resetting...

EVENT #: 20	 LOGGED @ TIME: 0000165223	ACTIVE TASK ID: 00	MODULE: SEMA 	ABRTOS_SEMA_INITSEMA_STARTED
EVENT #: 21	 LOGGED @ TIME: 0000173433	ACTIVE TASK ID: 00	MODULE: SEMA 	ABRTOS_SEMA_INITSEMA_SEMAINITOK
EVENT #: 22	 LOGGED @ TIME: 0000182968	ACTIVE TASK ID: 00	MODULE: SEMA 	ABRTOS_SEMA_INITSEMA_COMPLETE
EVENT #: 23	 LOGGED @ TIME: 0000191173	ACTIVE TASK ID: 00	MODULE: SEMA 	ABRTOS_SEMA_INITSEMA_STARTED
EVENT #: 24	 LOGGED @ TIME: 0000200713	ACTIVE TASK ID: 00	MODULE: SEMA 	ABRTOS_SEMA_INITSEMA_SEMAINITOK
EVENT #: 25	 LOGGED @ TIME: 0000208916	ACTIVE TASK ID: 00	MODULE: SEMA 	ABRTOS_SEMA_INITSEMA_COMPLETE
EVENT #: 26	 LOGGED @ TIME: 0000217120	ACTIVE TASK ID: 00	MODULE: SEMA 	ABRTOS_SEMA_INITSEMA_STARTED
EVENT #: 27	 LOGGED @ TIME: 0000226661	ACTIVE TASK ID: 00	MODULE: SEMA 	ABRTOS_SEMA_INITSEMA_SEMAINITOK
EVENT #: 28	 LOGGED @ TIME: 0000234861	ACTIVE TASK ID: 00	MODULE: SEMA 	ABRTOS_SEMA_INITSEMA_COMPLETE
EVENT #: 29	 LOGGED @ TIME: 0000244401	ACTIVE TASK ID: 00	MODULE: SEMA 	ABRTOS_SEMA_INITSEMA_STARTED
EVENT #: 30	 LOGGED @ TIME: 0000252608	ACTIVE TASK ID: 00	MODULE: SEMA 	ABRTOS_SEMA_INITSEMA_SEMAINITOK
EVENT #: 31	 LOGGED @ TIME: 0000260811	ACTIVE TASK ID: 00	MODULE: SEMA 	ABRTOS_SEMA_INITSEMA_COMPLETE
EVENT #: 32	 LOGGED @ TIME: 0000270348	ACTIVE TASK ID: 00	MODULE: SEMA 	ABRTOS_SEMA_INITSEMA_STARTED
EVENT #: 33	 LOGGED @ TIME: 0000278555	ACTIVE TASK ID: 00	MODULE: SEMA 	ABRTOS_SEMA_INITSEMA_SEMAINITOK
EVENT #: 34	 LOGGED @ TIME: 0000288091	ACTIVE TASK ID: 00	MODULE: SEMA 	ABRTOS_SEMA_INITSEMA_COMPLETE
EVENT #: 35	 LOGGED @ TIME: 0000296296	ACTIVE TASK ID: 01	MODULE: SEMA 	ABRTOS_SEMA_INITSEMA_STARTED
EVENT #: 36	 LOGGED @ TIME: 0000304499	ACTIVE TASK ID: 01	MODULE: SEMA 	ABRTOS_SEMA_INITSEMA_SEMAINITERR
EVENT #: 37	 LOGGED @ TIME: 0000314041	ACTIVE TASK ID: 01	MODULE: TASKS	ABRTOS_TASK_CURRENT_KILL_STARTED
